id,OCCUPATION_42,Sex,Insee_code,is_student,ACTIVITY_TYPE,household,credential,age_2018,target
45626,"csp_7_7","Female","53130",FALSE,"AT.2.1","ft4.4","dip1-3",63,"P"
45630,"csp_6_2","Male","53130",FALSE,"AT.1.1","ft4.2","dip1-3",28,"J"
45633,"csp_7_7","Male","53130",FALSE,"AT.2.1","ft4.3","dip1-3",66,"J"
45634,"csp_6_3","Male","53130",FALSE,"AT.1.1","ft1.1","dip1-3",37,"J"
45639,"csp_4_3","Female","53130",FALSE,"AT.1.1","ft4.1","dip1-6",55,"J"
45640,"csp_8_5","Female","53130",FALSE,"AT.2.4","ft4.2","dip1-3",45,"J"
45641,"csp_8_1","Male","53130",FALSE,"AT.1.2","ft4.1","dip1-3",23,"J"
45643,"csp_7_8","Male","53130",FALSE,"AT.2.1","ft4.4","dip1-2",62,"J"
45645,"csp_5_4","Female","53130",FALSE,"AT.1.1","ft4.1","dip1-6",38,"J"
45647,"csp_7_8","Female","53130",FALSE,"AT.2.1","ft1.2","dip1-1",66,"J"
45650,"csp_2_2","Male","53130",FALSE,"AT.1.1","ft3.1","dip1-8",73,"J"
45651,"csp_4_5","Male","53130",FALSE,"AT.1.1","ft4.1","dip1-6",37,"P"
45652,"csp_4_3","Female","53130",FALSE,"AT.1.1","ft4.1","dip1-5",51,"J"
45653,"csp_7_4","Female","53133",FALSE,"AT.2.1","ft4.4","dip1-3",71,"P"
45654,"csp_6_5","Male","53133",FALSE,"AT.1.1","ft1.1","dip1-3",56,"P"
45655,"csp_6_2","Male","53135",FALSE,"AT.1.2","ft3.1","dip3",21,"P"
45656,"csp_6_8","Male","53136",FALSE,"AT.1.1","ft4.1","dip1-3",23,"J"
45657,"csp_3_8","Male","53136",FALSE,"AT.1.1","ft4.2","dip3",82,"P"
45660,"csp_4_5","Female","53137",FALSE,"AT.1.1","ft4.1","dip1-6",42,"J"
45662,"csp_6_4","Male","53140",FALSE,"AT.1.1","ft4.1","dip1-5",31,"J"
45664,"csp_7_8","Female","53140",FALSE,"AT.2.1","ft4.4","dip2",63,"J"
45668,"csp_6_9","Female","53140",FALSE,"AT.1.1","ft1.2","dip1-2",31,"J"
45669,"csp_7_1","Male","53140",FALSE,"AT.2.1","ft4.4","dip1-5",75,"P"
45670,"csp_8_4","Female","53140",TRUE,"AT.2.2","ft4.1","dip1-2",20,"J"
45671,"csp_7_7","Female","53141",FALSE,"AT.2.1","ft4.4","dip1-2",71,"J"
45672,"csp_8_4","Female","53144",TRUE,"AT.2.2","ft4.1","dip1-2",20,"J"
45673,"csp_4_3","Female","53144",FALSE,"AT.1.1","ft4.3","dip1-7",55,"J"
45674,"csp_8_4","Female","53144",TRUE,"AT.2.2","ft1.2","dip1-7",21,"J"
45680,"csp_5_4","Female","53147",FALSE,"AT.1.2","ft3.2","dip1-3",54,"P"
45681,"csp_8_5","Male","53147",FALSE,"AT.2.5","ft4.4","dip1",37,"P"
45682,"csp_6_3","Male","53147",FALSE,"AT.1.1","ft1.1","dip1-3",37,"P"
45683,"csp_2_2","Female","53147",FALSE,"AT.1.1","ft4.1","dip1-4",48,"P"
45685,"csp_7_2","Female","53147",FALSE,"AT.2.1","ft3.2","dip1-1",85,"P"
45689,"csp_5_4","Female","53147",FALSE,"AT.1.1","ft1.2","dip1-3",30,"P"
45694,"csp_6_2","Male","53150",FALSE,"AT.1.1","ft4.1","dip1-4",38,"J"
45695,"csp_4_5","Male","53152",FALSE,"AT.1.1","ft1.1","dip1-5",54,"J"
45696,"csp_8_5","Female","53152",TRUE,"AT.2.2","ft4.1","dip3",16,"J"
45697,"csp_5_6","Female","53152",FALSE,"AT.1.1","ft4.1","dip1-5",43,"J"
45699,"csp_5_6","Female","53152",FALSE,"AT.1.1","ft1.2","dip1-1",62,"J"
45700,"csp_7_4","Male","53152",FALSE,"AT.2.1","ft4.4","dip1-4",69,"J"
45701,"csp_3_1","Female","53152",FALSE,"AT.1.1","ft1.2","dip1-8",33,"J"
45702,"csp_7_5","Male","53152",FALSE,"AT.2.1","ft4.4","dip1-5",76,"P"
45703,"csp_7_7","Female","53153",FALSE,"AT.2.1","ft1.2","dip1-1",91,"P"
45704,"csp_6_3","Male","53154",FALSE,"AT.1.1","ft4.1","dip1-3",38,"J"
45705,"csp_7_7","Female","53155",FALSE,"AT.2.1","ft4.4","dip2",83,"J"
45707,"csp_6_3","Male","53157",FALSE,"AT.1.1","ft4.1","dip1-5",44,"J"
45708,"csp_8_5","Female","53158",TRUE,"AT.2.2","ft4.1","dip3",16,"J"
45713,"csp_5_2","Female","53161",FALSE,"AT.1.1","ft4.1","dip1-3",35,"P"
45714,"csp_7_7","Male","53161",FALSE,"AT.2.1","ft1.1","dip1-7",68,"P"
45715,"csp_7_5","Male","53161",FALSE,"AT.2.1","ft4.4","dip1-1",70,"J"
45717,"csp_7_2","Female","53162",FALSE,"AT.2.1","ft4.4","dip2",73,"J"
45719,"csp_8_4","Female","53163",TRUE,"AT.2.2","ft4.1","dip1-2",17,"J"
45722,"csp_4_6","Female","53172",FALSE,"AT.1.1","ft4.1","dip1-7",58,"J"
45723,"csp_5_5","Female","53174",TRUE,"AT.1.1","ft1.2","dip3",23,"J"
45726,"csp_7_5","Female","53181",FALSE,"AT.2.1","ft1.2","dip1-4",89,"J"
45729,"csp_5_6","Male","53185",FALSE,"AT.1.1","ft4.2","dip1-1",61,"J"
45732,"csp_7_2","Female","53185",FALSE,"AT.2.1","ft1.2","dip1-1",91,"J"
45734,"csp_5_2","Female","53185",FALSE,"AT.1.1","ft4.3","dip1-3",33,"P"
45735,"csp_7_5","Female","53185",FALSE,"AT.2.1","ft1.2","dip1-4",82,"J"
45736,"csp_6_7","Female","53185",FALSE,"AT.1.1","ft3.2","dip1-3",26,"J"
45737,"csp_2_1","Female","53186",FALSE,"AT.1.1","ft1.2","dip1-3",48,"P"
45738,"csp_6_3","Male","53187",FALSE,"AT.1.2","ft3.2","dip1-3",23,"J"
45739,"csp_6_2","Male","53188",FALSE,"AT.1.1","ft4.1","dip1-6",50,"J"
45740,"csp_7_5","Female","53188",FALSE,"AT.2.1","ft4.1","dip1",98,"J"
45741,"csp_5_6","Female","53188",FALSE,"AT.1.1","ft1.2","dip1-3",60,"P"
45743,"csp_7_7","Female","53190",FALSE,"AT.2.1","ft4.4","dip2",79,"J"
45748,"csp_6_7","Female","53197",FALSE,"AT.1.2","ft4.2","dip1-3",33,"J"
45749,"csp_2_2","Female","53200",FALSE,"AT.1.1","ft4.3","dip1-5",65,"J"
45750,"csp_6_7","Male","53201",FALSE,"AT.1.1","ft4.1","dip1-3",48,"J"
45759,"csp_6_3","Male","53201",FALSE,"AT.1.1","ft4.1","dip1-5",58,"J"
45765,"csp_8_5","Female","53210",FALSE,"AT.2.4","ft4.2","dip1-3",33,"J"
45767,"csp_8_5","Female","53211",FALSE,"AT.2.5","ft4.2","dip1-3",55,"J"
45771,"csp_7_7","Female","53216",FALSE,"AT.2.1","ft1.2","dip3",69,"J"
45773,"csp_7_8","Male","53223",FALSE,"AT.2.1","ft4.4","dip1",67,"P"
45775,"csp_6_9","Male","53228",FALSE,"AT.1.1","ft1.1","dip3",60,"J"
45777,"csp_7_7","Female","53229",FALSE,"AT.2.1","ft4.4","dip1-3",71,"P"
45778,"csp_7_2","Female","53230",FALSE,"AT.2.1","ft4.4","dip1-1",93,"P"
45779,"csp_2_1","Male","53234",FALSE,"AT.1.1","ft4.1","dip1-3",50,"P"
45781,"csp_7_7","Female","53237",FALSE,"AT.2.1","ft4.4","dip1-3",71,"P"
45782,"csp_5_5","Male","53237",FALSE,"AT.1.1","ft4.2","dip1-3",32,"P"
45783,"csp_5_2","Male","53238",FALSE,"AT.1.1","ft1.1","dip1-2",36,"J"
45787,"csp_2_2","Female","53243",FALSE,"AT.1.1","ft4.1","dip1-7",41,"J"
45793,"csp_7_5","Male","53246",FALSE,"AT.2.1","ft4.4","dip1-1",86,"P"
45794,"csp_7_8","Male","53246",FALSE,"AT.2.1","ft1.1","dip1-1",65,"J"
45796,"csp_5_2","Female","53247",FALSE,"AT.1.1","ft4.1","dip1-3",35,"P"
45797,"csp_6_7","Male","53249",FALSE,"AT.1.2","ft1.1","dip3",43,"J"
45798,"csp_6_3","Male","53249",FALSE,"AT.1.1","ft4.1","dip1-5",27,"J"
45799,"csp_4_3","Female","53249",FALSE,"AT.1.1","ft4.1","dip1-8",32,"J"
45801,"csp_3_7","Male","53255",FALSE,"AT.1.1","ft4.1","dip1-8",54,"J"
45803,"csp_6_5","Male","53261",FALSE,"AT.1.1","ft4.1","dip3",49,"J"
45804,"csp_8_6","Female","53262",FALSE,"AT.2.4","ft4.4","dip1-4",60,"J"
45806,"csp_7_8","Male","53262",FALSE,"AT.2.1","ft4.4","dip1-3",64,"J"
45808,"csp_7_7","Female","53266",FALSE,"AT.2.1","ft4.4","dip1-1",79,"J"
45810,"csp_7_7","Female","53267",FALSE,"AT.2.1","ft2.0","dip1-1",85,"J"
45811,"csp_7_7","Male","53267",FALSE,"AT.2.1","ft4.4","dip1-1",65,"P"
45813,"csp_6_7","Male","53271",FALSE,"AT.1.1","ft4.1","dip1-2",31,"J"
45815,"csp_4_7","Male","53271",FALSE,"AT.1.2","ft4.1","dip1-7",23,"J"
45818,"csp_5_2","Female","53273",FALSE,"AT.1.1","ft4.1","dip1-3",24,"J"
45822,"csp_4_6","Male","53276",FALSE,"AT.1.1","ft4.2","dip1-6",42,"J"
45823,"csp_8_4","Female","54008",TRUE,"AT.2.2","ft4.1","dip1-2",20,"J"
45826,"csp_8_4","Male","54010",TRUE,"AT.2.2","ft4.1","dip1-2",18,"J"
45827,"csp_4_6","Female","54011",FALSE,"AT.1.1","ft3.1","dip1-9",31,"J"
45830,"csp_6_2","Male","54016",FALSE,"AT.1.1","ft3.1","dip1-5",43,"J"
45831,"csp_7_5","Male","54016",FALSE,"AT.2.1","ft1.1","dip1-6",64,"J"
45832,"csp_6_9","Male","54022",TRUE,"AT.1.1","ft4.1","dip1-3",21,"J"
45833,"csp_8_6","Female","54023",FALSE,"AT.2.4","ft1.2","dip1-1",74,"J"
45836,"csp_4_7","Male","54025",FALSE,"AT.1.1","ft4.1","dip1-4",50,"J"
45837,"csp_8_4","Male","54025",TRUE,"AT.2.2","ft4.2","dip1-2",18,"J"
45840,"csp_5_6","Female","54028",FALSE,"AT.1.2","ft4.3","dip1-5",31,"J"
45842,"csp_4_8","Male","54028",FALSE,"AT.1.1","ft4.1","dip1-3",50,"J"
45844,"csp_7_7","Female","54029",FALSE,"AT.2.1","ft1.2","dip1-1",64,"P"
45846,"csp_7_7","Female","54035",FALSE,"AT.2.1","ft4.4","dip1-1",68,"P"
45848,"csp_7_7","Female","54036",FALSE,"AT.2.1","ft1.2","dip1-3",61,"P"
45849,"csp_4_2","Female","54036",FALSE,"AT.1.1","ft4.1","dip1-7",35,"J"
45852,"csp_8_4","Female","54039",TRUE,"AT.2.2","ft4.1","dip1-4",22,"J"
45853,"csp_5_4","Female","54039",FALSE,"AT.1.1","ft1.2","dip1-4",48,"P"
45859,"csp_5_4","Female","54040",FALSE,"AT.1.1","ft3.2","dip1-5",35,"P"
45862,"csp_8_5","Male","54042",FALSE,"AT.2.5","ft4.3","dip2",58,"J"
45863,"csp_6_7","Male","54043",FALSE,"AT.1.1","ft4.1","dip1-5",24,"J"
45865,"csp_8_6","Female","54047",TRUE,"AT.2.5","ft4.4","dip1-3",64,"J"
45866,"csp_6_2","Male","54047",FALSE,"AT.1.1","ft1.1","dip1-3",46,"J"
45867,"csp_2_1","Male","54048",FALSE,"AT.1.1","ft4.2","dip1-2",62,"J"
45869,"csp_4_5","Female","54048",FALSE,"AT.1.1","ft1.2","dip1-4",60,"J"
45871,"csp_4_2","Female","54051",FALSE,"AT.1.1","ft3.2","dip1-4",40,"J"
45873,"csp_7_2","Male","54054",FALSE,"AT.2.1","ft1.1","dip3",72,"J"
45874,"csp_8_4","Male","54054",TRUE,"AT.2.2","ft4.1","dip1-4",20,"J"
45875,"csp_8_5","Female","54054",FALSE,"AT.2.4","ft3.2","dip1",48,"P"
45879,"csp_5_2","Female","54060",FALSE,"AT.1.1","ft4.3","dip1-3",64,"P"
45881,"csp_4_7","Male","54061",FALSE,"AT.1.1","ft4.2","dip1-6",59,"J"
45882,"csp_6_8","Female","54065",FALSE,"AT.1.1","ft4.3","dip1-5",57,"P"
45883,"csp_4_7","Male","54065",FALSE,"AT.1.1","ft4.1","dip1-3",38,"J"
45885,"csp_5_2","Female","54066",FALSE,"AT.1.1","ft3.2","dip1-3",68,"P"
45887,"csp_5_2","Male","54068",FALSE,"AT.1.1","ft4.2","dip1-3",56,"J"
45889,"csp_7_7","Female","54071",FALSE,"AT.2.1","ft4.4","dip1-1",69,"P"
45890,"csp_8_5","Male","54073",FALSE,"AT.2.5","ft4.3","dip1-7",31,"J"
45891,"csp_8_4","Male","54075",TRUE,"AT.2.2","ft1.1","dip1-4",20,"J"
45894,"csp_7_8","Female","54076",FALSE,"AT.2.1","ft2.0","dip1-1",71,"J"
45897,"csp_4_7","Male","54076",FALSE,"AT.1.1","ft3.1","dip1-6",37,"J"
45899,"csp_7_7","Female","54076",FALSE,"AT.2.1","ft4.4","dip2",66,"J"
45901,"csp_7_5","Female","54077",FALSE,"AT.2.1","ft1.2","dip1-4",95,"J"
45902,"csp_3_7","Male","54077",FALSE,"AT.1.1","ft4.1","dip1-4",43,"J"
45907,"csp_5_4","Male","54079",TRUE,"AT.1.1","ft4.3","dip1-6",22,"J"
45908,"csp_5_3","Female","54079",FALSE,"AT.1.1","ft4.1","dip1-2",40,"J"
45909,"csp_5_2","Female","54079",FALSE,"AT.1.1","ft4.1","dip1-6",30,"J"
45914,"csp_5_3","Male","54079",FALSE,"AT.1.1","ft4.1","dip1-6",34,"J"
45920,"csp_5_2","Female","54080",FALSE,"AT.1.2","ft4.2","dip1-3",48,"J"
45925,"csp_5_2","Female","54086",FALSE,"AT.1.1","ft4.1","dip1-3",56,"P"
45928,"csp_6_8","Male","54090",FALSE,"AT.1.1","ft4.1","dip3",41,"J"
45934,"csp_7_2","Female","54099",FALSE,"AT.2.1","ft4.4","dip2",85,"J"
45937,"csp_7_4","Male","54099",FALSE,"AT.2.1","ft1.1","dip1-7",80,"J"
45939,"csp_7_1","Female","54099",FALSE,"AT.2.1","ft3.2","dip1-5",66,"J"
45942,"csp_6_2","Male","54099",FALSE,"AT.1.1","ft1.1","dip2",86,"J"
45944,"csp_7_5","Male","54099",FALSE,"AT.2.1","ft1.1","dip1-1",94,"J"
45945,"csp_8_5","Female","54100",FALSE,"AT.2.5","ft1.2","dip1-2",58,"J"
45946,"csp_4_5","Male","54102",FALSE,"AT.1.1","ft4.1","dip1-5",50,"J"
45948,"csp_2_3","Female","54105",FALSE,"AT.1.1","ft4.1","dip1-4",55,"J"
45949,"csp_8_6","Female","54109",FALSE,"AT.2.5","ft4.2","dip1-1",100,"J"
45950,"csp_6_8","Female","54111",FALSE,"AT.1.1","ft4.4","dip1",60,"P"
45953,"csp_8_4","Male","54111",TRUE,"AT.2.2","ft4.1","dip1-6",22,"J"
45956,"csp_7_8","Female","54111",FALSE,"AT.2.1","ft3.2","dip1",103,"J"
45960,"csp_5_5","Male","54115",FALSE,"AT.1.1","ft2.0","dip3",22,"J"
45961,"csp_3_7","Male","54115",FALSE,"AT.1.1","ft1.1","dip1-3",57,"J"
45963,"csp_8_5","Female","54115",FALSE,"AT.2.5","ft3.2","dip1",53,"J"
45965,"csp_7_8","Male","54115",FALSE,"AT.2.1","ft1.1","dip1-1",67,"J"
45966,"csp_1_3","Male","54115",FALSE,"AT.1.1","ft1.1","dip1-3",50,"J"
45969,"csp_8_4","Female","54116",TRUE,"AT.2.2","ft4.1","dip1-2",20,"J"
45970,"csp_8_4","Female","54118",TRUE,"AT.2.2","ft4.1","dip3",17,"J"
45972,"csp_4_7","Male","54122",FALSE,"AT.1.2","ft4.1","dip1-7",27,"J"
45974,"csp_8_4","Female","54122",TRUE,"AT.2.2","ft1.2","dip1-7",25,"J"
45977,"csp_5_6","Female","54127",FALSE,"AT.1.1","ft4.3","dip1-1",58,"J"
45979,"csp_5_5","Female","54128",FALSE,"AT.1.1","ft4.1","dip1-3",25,"P"
45980,"csp_4_6","Male","54128",FALSE,"AT.1.1","ft4.1","dip1-6",40,"P"
45981,"csp_7_7","Female","54128",FALSE,"AT.2.1","ft1.2","dip1-1",89,"J"
45985,"csp_8_4","Female","54135",TRUE,"AT.2.2","ft4.2","dip1-2",20,"J"
45988,"csp_5_6","Female","54136",FALSE,"AT.1.2","ft4.4","dip1-3",38,"J"
45989,"csp_7_5","Male","54138",FALSE,"AT.2.1","ft1.1","dip1-4",81,"J"
45990,"csp_8_4","Female","54138",TRUE,"AT.2.2","ft3.2","dip1-4",22,"J"
45992,"csp_3_4","Male","54138",TRUE,"AT.1.1","ft1.1","dip1-8",27,"J"
45996,"csp_8_4","Female","54143",FALSE,"AT.2.2","ft4.1","dip1-2",20,"J"
45997,"csp_6_3","Male","54143",FALSE,"AT.1.1","ft4.1","dip1-5",29,"J"
45998,"csp_6_5","Female","54145",FALSE,"AT.1.1","ft4.1","dip1-3",50,"P"
46001,"csp_8_5","Female","54150",FALSE,"AT.2.4","ft3.2","dip1-4",41,"P"
46002,"csp_7_4","Male","54150",FALSE,"AT.2.1","ft4.4","dip1-4",66,"J"
46004,"csp_8_4","Male","54150",TRUE,"AT.2.2","ft3.2","dip1-8",16,"J"
46006,"csp_8_6","Female","54151",FALSE,"AT.2.5","ft4.4","dip1",84,"J"
46007,"csp_8_5","Male","54152",FALSE,"AT.2.5","ft3.1","dip1-3",24,"J"
46008,"csp_8_5","Female","54152",FALSE,"AT.2.4","ft3.2","dip3",53,"J"
46009,"csp_8_4","Female","54152",TRUE,"AT.2.2","ft4.1","dip1-2",20,"J"
46010,"csp_8_4","Female","54155",TRUE,"AT.2.2","ft1.2","dip1-4",21,"J"
46014,"csp_5_6","Male","54157",FALSE,"AT.1.2","ft3.2","dip1-4",36,"J"
46015,"csp_6_8","Male","54157",FALSE,"AT.1.1","ft4.1","dip1-6",31,"J"
46020,"csp_5_5","Female","54159",FALSE,"AT.1.1","ft4.1","dip1-4",33,"J"
46022,"csp_8_4","Male","54159",TRUE,"AT.2.2","ft4.1","dip1-7",26,"J"
46023,"csp_4_3","Male","54159",FALSE,"AT.1.1","ft4.1","dip1-7",30,"J"
46025,"csp_7_7","Female","54165",FALSE,"AT.2.1","ft1.2","dip1-1",85,"P"
46026,"csp_8_4","Female","54166",TRUE,"AT.2.2","ft4.1","dip3",15,"J"
46027,"csp_7_5","Female","54167",FALSE,"AT.2.1","ft4.4","dip1-2",72,"J"
46031,"csp_4_6","Male","54167",FALSE,"AT.1.1","ft4.1","dip1-7",39,"J"
46033,"csp_7_1","Female","54171",FALSE,"AT.2.1","ft1.2","dip1-1",80,"P"
46037,"csp_4_7","Female","54174",FALSE,"AT.1.1","ft1.2","dip1-7",43,"J"
46040,"csp_3_4","Male","54177",TRUE,"AT.1.1","ft1.1","dip1-8",28,"J"
46041,"csp_4_6","Female","54178",FALSE,"AT.1.1","ft4.1","dip1-6",58,"J"
46043,"csp_7_7","Female","54182",FALSE,"AT.2.1","ft4.4","dip2",70,"J"
46044,"csp_6_4","Male","54183",FALSE,"AT.1.1","ft4.1","dip2",50,"J"
46047,"csp_8_4","Female","54184",TRUE,"AT.2.2","ft3.2","dip3",18,"J"
46048,"csp_5_5","Female","54184",FALSE,"AT.1.1","ft4.1","dip1-4",58,"J"
46049,"csp_6_3","Male","54184",FALSE,"AT.1.1","ft2.0","dip1-4",28,"J"
46050,"csp_5_5","Female","54184",FALSE,"AT.1.1","ft4.1","dip1-4",55,"P"
46054,"csp_5_6","Female","54184",FALSE,"AT.1.1","ft3.2","dip1-7",50,"J"
46062,"csp_4_3","Female","54196",FALSE,"AT.1.1","ft4.1","dip1-6",37,"J"
46064,"csp_3_7","Female","54197",FALSE,"AT.1.1","ft4.1","dip1-8",34,"J"
46066,"csp_6_4","Male","54197",FALSE,"AT.1.1","ft1.1","dip3",56,"J"
46069,"csp_8_5","Female","54200",TRUE,"AT.2.2","ft3.2","dip3",17,"J"
46071,"csp_5_2","Female","54205",FALSE,"AT.1.2","ft3.2","dip2",36,"P"
46073,"csp_7_8","Male","54205",FALSE,"AT.2.1","ft4.4","dip1-3",64,"J"
46074,"csp_8_4","Female","54205",TRUE,"AT.2.2","ft4.2","dip1-8",27,"J"
46075,"csp_5_5","Female","54205",FALSE,"AT.1.1","ft4.1","dip1-3",33,"P"
46077,"csp_4_5","Female","54206",FALSE,"AT.1.1","ft4.1","dip1-5",39,"P"
46078,"csp_7_7","Female","54211",FALSE,"AT.2.1","ft4.4","dip1-1",71,"P"
46079,"csp_4_2","Female","54212",FALSE,"AT.1.1","ft4.3","dip1-4",56,"P"
46080,"csp_7_5","Male","54212",FALSE,"AT.2.1","ft4.4","dip2",84,"J"
46081,"csp_7_4","Male","54212",FALSE,"AT.2.1","ft4.4","dip1-3",70,"J"
46083,"csp_4_7","Male","54214",FALSE,"AT.1.1","ft1.1","dip1-5",27,"J"
46085,"csp_4_8","Female","54215",FALSE,"AT.1.1","ft4.3","dip1-2",66,"P"
46086,"csp_6_7","Male","54215",FALSE,"AT.1.1","ft4.1","dip1-5",37,"J"
46087,"csp_7_7","Female","54215",FALSE,"AT.2.1","ft1.2","dip1-1",87,"J"
46089,"csp_7_4","Male","54215",FALSE,"AT.2.1","ft4.4","dip1-6",63,"P"
46091,"csp_7_2","Female","54215",FALSE,"AT.2.1","ft1.2","dip1-1",89,"J"
46093,"csp_3_1","Male","54222",FALSE,"AT.1.1","ft4.1","dip1-8",45,"J"
46094,"csp_8_6","Female","54223",FALSE,"AT.2.1","ft4.4","dip2",81,"J"
46095,"csp_8_1","Male","54223",FALSE,"AT.1.2","ft2.0","dip1-2",25,"J"
46098,"csp_4_6","Female","54227",FALSE,"AT.1.2","ft4.2","dip1-4",43,"J"
46101,"csp_8_5","Female","54232",FALSE,"AT.2.4","ft4.2","dip3",47,"J"
46102,"csp_8_4","Female","54232",TRUE,"AT.2.2","ft4.2","dip1-2",17,"J"
46104,"csp_8_4","Female","54232",TRUE,"AT.2.2","ft4.1","dip1-2",20,"J"
46106,"csp_8_4","Male","54234",TRUE,"AT.2.2","ft3.2","dip3",18,"J"
46107,"csp_6_2","Male","54234",FALSE,"AT.1.1","ft4.1","dip1-3",35,"J"
46109,"csp_5_2","Female","54234",FALSE,"AT.1.1","ft4.1","dip1-3",36,"P"
46112,"csp_7_7","Female","54239",FALSE,"AT.2.1","ft4.4","dip1-3",69,"P"
46114,"csp_7_8","Male","54243",FALSE,"AT.2.1","ft4.4","dip2",66,"J"
46117,"csp_8_4","Male","54250",TRUE,"AT.2.2","ft1.1","dip1-8",24,"J"
46122,"csp_7_8","Male","54256",FALSE,"AT.2.1","ft1.1","dip1-3",63,"P"
46123,"csp_8_5","Female","54257",FALSE,"AT.2.5","ft4.4","dip1-6",53,"J"
46125,"csp_5_2","Male","54257",FALSE,"AT.1.1","ft4.1","dip1-3",46,"J"
46129,"csp_7_7","Female","54260",FALSE,"AT.2.1","ft1.2","dip1-1",68,"P"
46132,"csp_6_3","Male","54261",FALSE,"AT.1.2","ft4.1","dip1-5",23,"J"
46134,"csp_8_5","Female","54261",TRUE,"AT.2.2","ft3.2","dip3",15,"J"
46138,"csp_8_5","Male","54261",FALSE,"AT.2.5","ft4.3","dip3",57,"J"
46147,"csp_2_1","Female","54266",FALSE,"AT.1.1","ft4.1","dip1-7",30,"P"
46153,"csp_4_7","Male","54270",FALSE,"AT.1.1","ft2.0","dip1-7",26,"J"
46154,"csp_7_8","Female","54270",FALSE,"AT.2.1","ft4.4","dip1-1",69,"P"
46155,"csp_4_5","Female","54272",FALSE,"AT.1.1","ft4.1","dip1-3",56,"P"
46157,"csp_5_5","Male","54273",FALSE,"AT.1.2","ft4.4","dip1-3",33,"J"
46158,"csp_8_4","Female","54273",TRUE,"AT.2.2","ft4.1","dip1-2",18,"J"
46159,"csp_7_8","Male","54273",FALSE,"AT.2.1","ft4.3","dip1-3",62,"J"
46160,"csp_8_5","Female","54273",FALSE,"AT.2.4","ft4.2","dip1-4",55,"J"
46162,"csp_7_5","Male","54273",FALSE,"AT.2.1","ft4.4","dip1-2",74,"J"
46166,"csp_7_4","Male","54273",FALSE,"AT.2.1","ft4.3","dip1-5",64,"J"
46168,"csp_8_5","Male","54273",FALSE,"AT.2.5","ft4.1","dip1-3",58,"J"
46172,"csp_5_6","Female","54274",FALSE,"AT.1.1","ft4.1","dip1-3",29,"P"
46173,"csp_5_6","Female","54274",FALSE,"AT.1.1","ft4.1","dip1-4",23,"P"
46175,"csp_8_4","Male","54274",TRUE,"AT.2.2","ft3.1","dip1-4",20,"J"
46178,"csp_2_2","Female","54274",FALSE,"AT.1.1","ft4.1","dip1-3",53,"J"
46180,"csp_7_7","Female","54274",FALSE,"AT.2.1","ft1.2","dip2",76,"J"
46183,"csp_8_6","Female","54274",FALSE,"AT.2.5","ft4.4","dip1-1",79,"J"
46185,"csp_6_4","Male","54274",FALSE,"AT.1.1","ft1.1","dip1-3",28,"J"
46191,"csp_4_3","Male","54274",FALSE,"AT.1.1","ft1.1","dip1-4",54,"J"
46192,"csp_7_5","Female","54274",FALSE,"AT.2.1","ft4.2","dip1-6",61,"P"
46193,"csp_6_7","Male","54274",FALSE,"AT.1.1","ft4.1","dip1-3",41,"J"
46195,"csp_7_1","Male","54275",FALSE,"AT.2.1","ft4.4","dip2",81,"J"
46199,"csp_5_2","Female","54280",FALSE,"AT.1.1","ft4.1","dip1-3",33,"P"
46201,"csp_8_5","Male","54280",FALSE,"AT.2.5","ft1.1","dip2",33,"J"
46202,"csp_3_3","Male","54280",FALSE,"AT.1.1","ft4.2","dip1-3",57,"J"
46205,"csp_2_2","Female","54281",FALSE,"AT.1.1","ft4.1","dip1-3",57,"P"
46208,"csp_5_6","Female","54284",FALSE,"AT.1.1","ft1.2","dip1-3",29,"P"
46209,"csp_2_2","Male","54284",FALSE,"AT.1.1","ft4.1","dip1-3",59,"J"
46212,"csp_8_4","Male","54286",TRUE,"AT.2.2","ft1.1","dip1-2",17,"J"
46216,"csp_4_6","Male","54299",TRUE,"AT.1.1","ft4.1","dip1-6",38,"J"
46219,"csp_7_5","Female","54300",FALSE,"AT.2.1","ft4.4","dip1-4",66,"P"
46228,"csp_4_3","Female","54303",FALSE,"AT.1.1","ft4.4","dip1-6",32,"J"
46229,"csp_2_2","Female","54304",FALSE,"AT.1.1","ft4.1","dip1-3",60,"J"
46230,"csp_6_7","Female","54304",FALSE,"AT.1.1","ft4.1","dip1-3",54,"P"
46232,"csp_7_7","Female","54304",FALSE,"AT.2.1","ft1.2","dip1-5",73,"J"
46233,"csp_5_5","Male","54304",FALSE,"AT.1.2","ft3.2","dip3",22,"J"
46235,"csp_8_5","Female","54304",FALSE,"AT.2.5","ft1.2","dip2",52,"J"
46236,"csp_8_5","Male","54304",FALSE,"AT.2.5","ft1.1","dip3",24,"J"
46239,"csp_7_8","Male","54304",FALSE,"AT.2.1","ft1.1","dip1",82,"J"
46241,"csp_4_8","Female","54304",FALSE,"AT.1.1","ft4.3","dip1-6",46,"P"
46245,"csp_7_4","Male","54304",FALSE,"AT.2.1","ft1.1","dip2",67,"J"
46246,"csp_5_4","Female","54304",FALSE,"AT.1.1","ft4.1","dip1-4",44,"P"
46247,"csp_6_5","Male","54304",FALSE,"AT.1.1","ft4.1","dip1-2",47,"J"
46248,"csp_8_5","Female","54304",FALSE,"AT.2.5","ft4.2","dip1-7",38,"J"
