id,ECO_SECT,Before_dep,job_dep,Job_desc,type_of_contract,Labor_force_status,WORK_CONDITION,employer_type,Working_hours,EMPLOYEE_COUNT
44893,"MA","06","06","372e","CDI","O","P","ct_9",1538,"tr_2"
44899,"QA","59","59","526e","CDI","O","C","ct_9",1597,"tr_1"
44919,"PZ","38","38","422e","CDD","O","P","ct_1",1140,"tr_6"
44922,"QB","53","53","563b","CDI","O","P","ct_8",1508,"tr_1"
44941,"PZ","93","93","422d","AUT","O","C","ct_1",1820,"tr_4"
44947,"OZ","58","58","525c","AUT","X","P","ct_2",1352,"tr_5"
44957,"KZ","75","75","373a","CDI","O","C","ct_9",1820,"tr_6"
44963,"NZ","95","95","681a","AUT","O","C",NA,172,"tr_6"
44974,"HZ","25","25","642b","CDI","O","P","ct_9",597,"tr_0"
44989,"NZ","26","73","534a","CDI","O","C","ct_9",769,"tr_6"
45013,"HZ","17","17","461b","CDI","O","C","ct_5",1820,"tr_5"
45029,"QB","29","29","526d","CDI","O","C","ct_8",751,"tr_3"
45032,"QA","85","85","526b","CDI","O","P","ct_9",297,"tr_1"
45049,"QB","83","83","525d","CDI","O","C","ct_8",1812,"tr_4"
45084,"QB","17","17","563b","CDI","O","P","ct_8",1342,"tr_5"
45111,"SZ","94","85","341a","CDI","O","C","ct_8",303,"tr_4"
45113,"HZ","14","14","641b","CDI","O","C",NA,140,NA
45124,"OZ","78","78","332b","CDI","O","C","ct_2",1820,"tr_6"
45126,"TZ","27","27","563c","CDI","O","C",NA,1103,NA
45128,"NZ","11","11","691d","TOA","O","P","ct_8",141,"tr_3"
45148,"QB",NA,NA,"563a","CDI","O","N","ct_7",3000,"tr_1"
45151,"OZ","76","76","525b","CDI","O","C",NA,152,NA
45152,"GZ","64","64","554a","CDI","O","P","ct_9",1041,"tr_1"
45158,"CL","59","59","673c","CDI","O","C","ct_9",1323,"tr_6"
45159,"PZ","88","88","525b","CDI","O","C","ct_8",1820,"tr_5"
45161,"QA","30","30","542a","CDI","O","C","ct_9",1806,"tr_1"
45175,"CA","85","85","475a","CDI","O","P","ct_9",364,"tr_6"
45191,"CH","59","59","484b","CDI","O","P","ct_9",1239,"tr_6"
45192,"GZ","13","13","462b","CDI","O","C","ct_9",1737,"tr_1"
45194,"SZ","31","31","431d","CDI","O","P","ct_8",1279,"tr_2"
45195,"CM","69","69","461d","CDI","O","C","ct_9",1820,"tr_6"
45200,"MA","94","94","542a","CDI","O","C","ct_9",1519,"tr_2"
45211,"QB","91","94","526a","CDI","O","C","ct_8",1820,"tr_4"
45212,"JC","28","94","544a","CDI","O","C","ct_9",1524,"tr_0"
45215,"GZ","42","42","556a","AUT","X","P","ct_9",1160,"tr_1"
45237,"CA","62","62","674c","CDI","O","C","ct_9",1118,"tr_6"
45241,"QB","63","63","525d","CDI","O","C","ct_8",2390,"tr_3"
45245,"MB","21","21","479a","CDI","O","C","ct_5",1517,"tr_6"
45264,"GZ","82","82","433d","CDI","O","P","ct_9",1422,"tr_2"
45292,"MC","10","10","643a","CDI","O","P","ct_9",1316,"tr_3"
45295,"QA","65","65","525d","CDI","O","C","ct_3",1819,"tr_6"
45298,"QA","10","10","526b","CDI","O","C","ct_6",981,"tr_1"
45300,"EZ","38","38","621f","AUT","O","C","ct_2",1820,"tr_1"
45305,"QB",NA,NA,"526d","CDI","O","C","ct_8",1471,"tr_4"
45308,"OZ",NA,NA,"523c","CDI","O","C","ct_2",1827,"tr_6"
45317,"NZ","27","94","534a","CDI","O","P","ct_9",278,"tr_3"
45322,"IZ","75","75","561d","CDI","O","C",NA,202,NA
45333,"CB","34","34","627b","CDI","O","P","ct_9",861,"tr_1"
45347,"GZ","28","92","374c","CDI","O","C","ct_9",1251,"tr_6"
45348,"QB","21","21","676e","AUT","O","C","ct_8",915,"tr_4"
45357,"TZ","94","94","563a","CDI","O","N","ct_7",1965,"tr_0"
45361,"QB","19","19","525d","CDI","O","C","ct_8",1495,"tr_3"
45365,"HZ","73","73","641b","CDI","O","C","ct_9",2018,"tr_4"
45371,"NZ","95","93","684a","CDI","O","P","ct_9",1087,"tr_3"
45376,"HZ","60","77","641a","CDI","O","P","ct_9",1290,"tr_1"
45377,"QA","33","33","526a","CDI","O","C","ct_8",1832,"tr_4"
45378,"GZ","10","10","552a","CDI","O","C","ct_9",1730,"tr_2"
45392,"HZ","49","49","641a","CDI","O","C","ct_9",1719,"tr_3"
45399,"NZ","45","45","541d","CDI","O","C","ct_9",264,"tr_6"
45409,"QB","17","17","525d","CDI","O","C","ct_9",1510,"tr_4"
45410,"CG","76","80","674d","CDI","O","C","ct_9",1660,"tr_5"
45412,"QB","29","29","563b","CDD","O","P","ct_8",2051,"tr_3"
45419,"GZ","52","52","542a","CDI","O","P","ct_9",1175,"tr_1"
45429,"OZ","92","92","524c","CDI","O","P",NA,171,NA
45435,"KZ","83","83","542a","CDI","O","P","ct_9",1363,"tr_1"
45437,"NZ",NA,NA,"684a","CDI","O","C",NA,128,"tr_4"
45450,"OZ","35","35","462e","CDI","O","P","ct_9",1820,"tr_3"
45458,"QA","81","81","344d","CDI","O","C","ct_8",1820,"tr_6"
45484,"NZ","64","64","526b","CDI","O","P","ct_9",1230,"tr_1"
45486,"NZ","92","92","526b","CDI","O","C","ct_9",1679,"tr_1"
45497,"CM","62","95","684a","CDI","O","C","ct_9",1491,"tr_5"
45517,"MA","69","69","373d","CDI","O","C","ct_9",1013,"tr_4"
45522,"CB","76","76","627b","CDI","O","C","ct_9",1775,"tr_4"
45535,"FZ","01","42","481b","CDI","O","C","ct_9",986,"tr_4"
45546,"QA","84","84","431f","CDI","O","P","ct_9",769,"tr_5"
45547,"OZ",NA,NA,"524b","CDI","O","C",NA,216,NA
45555,"QB","54","54","423b","CDI","O","C","ct_8",1575,"tr_2"
45559,"PZ","13","13","372c","CDI","O","C","ct_9",1714,"tr_5"
45574,"NZ","13","13","684a","CDI","O","C","ct_9",1928,"tr_3"
45591,"TZ","69","69","563c","CDI","O","C",NA,238,NA
45594,"QB","68","68","526a","CDI","O","C","ct_8",1881,"tr_6"
45621,"NZ","14","14","684a","CDI","O","P","ct_9",446,"tr_2"
45625,"HZ","30","13","641a","CDI","O","C","ct_9",1783,"tr_0"
45626,"OZ","60","60","524c","CDI","O","C",NA,257,NA
45633,"QA","27","27","526e","CDI","O","C","ct_9",2086,"tr_1"
45643,"NZ","95","94","632a","TTP","O","N","ct_9",1334,"tr_1"
45647,"CL","39","01","674a","CDI","O","C","ct_9",418,"tr_5"
45664,"GZ","60","60","635a","CDI","O","P","ct_9",606,"tr_0"
45671,"QB","44","44","526a","CDI","O","P","ct_8",1489,"tr_4"
45700,"OZ","92","94","333f","CDI","O","C","ct_2",1819,"tr_6"
45702,"FZ","78","93","481a","CDI","O","P","ct_9",1146,"tr_2"
45703,"HZ","60","60","543b","CDI","O","C","ct_9",1924,"tr_2"
45705,"QA","47","47","526a","CDI","O","C","ct_9",1771,"tr_6"
45714,"QB","59","59","525d","CDI","O","C","ct_8",622,"tr_4"
45726,"OZ","91","94","431e","CDI","O","P","ct_8",1414,"tr_6"
45735,"OZ","28","28","423b","CDI","O","P","ct_2",416,"tr_2"
45743,"QB","11","11","563b","CDI","O","N","ct_7",874,"tr_0"
45771,"QB","33","33","525d","CDI","O","C","ct_8",1293,"tr_3"
45773,"CA","56","56","636c","CDI","O","C","ct_9",1874,"tr_2"
45777,"QA","63","63","526c","CDI","O","P","ct_9",1533,"tr_6"
45781,"PZ","56","56","525a","CDI","O","P","ct_8",861,"tr_2"
45793,"GZ","13","92","463d","CDI","O","P","ct_9",889,"tr_6"
45794,"CA","42","42","625f","CDI","O","C","ct_9",1820,"tr_4"
45806,"QB","92","75","676c","AUT","O","C","ct_8",1778,"tr_5"
45808,"TZ","94","75","563a","CDI","O","N","ct_7",820,"tr_0"
45810,"PZ","49","49","525a","CDI","O","P","ct_8",1762,"tr_3"
45811,"HZ","69","69","546c","CDI","O","C","ct_9",1820,"tr_4"
45831,"IZ","31","31","488a","CDI","O","C","ct_9",691,"tr_4"
45844,"GZ","75","75","553c","CDI","O","P","ct_9",907,"tr_5"
45846,"QA","54","54","526c","CDI","O","C","ct_8",1820,"tr_6"
45848,"QB","73","74","563b","CDI","O","P","ct_8",623,"tr_3"
45889,"GZ","26","26","553c","CDI","O","C","ct_9",1916,"tr_5"
45894,"CM","39","39","673c","CDI","O","C","ct_9",498,"tr_1"
45899,"PZ","35","35","542a","CDI","O","P","ct_8",1640,"tr_3"
45901,"QA","06","06","431f","CDI","O","C","ct_8",1820,"tr_6"
45937,"GZ","91","34","374d","CDI","O","C","ct_9",1820,"tr_4"
45944,"NZ","93","93","481b","CDI","O","C","ct_9",580,"tr_0"
45956,"NZ","31","31","684a","CDI","O","P","ct_9",1705,"tr_6"
45965,"FZ","31","31","632d","CDI","O","C","ct_9",441,"tr_4"
45981,"QB","01","01","563a","CDI","O","N","ct_7",3000,"tr_1"
45989,"CK","59","62","474a","CDI","O","C","ct_9",1782,"tr_5"
46002,"PZ","59","49","388c","CDI","O","C","ct_8",2681,"tr_3"
46025,"QA","69","69","543h","CDI","O","C","ct_9",1820,"tr_6"
46027,"CE","60","93","475b","CDI","O","C","ct_9",1855,"tr_5"
46043,"QA","49","49","526a","CDI","O","C","ct_9",1454,"tr_5"
46073,"OZ","2A","2A","623f","AUT","O","C","ct_1",1824,"tr_2"
46078,"QB","46","46","563b","CDI","O","P","ct_8",1440,"tr_3"
46080,"KZ","06","06","467b","CDI","O","C","ct_9",1873,"tr_1"
46081,"CI","95","95","383a","CDI","O","C","ct_9",1799,"tr_6"
46087,"QB","72","72","525d","CDI","O","P","ct_8",334,"tr_2"
46089,"MA","78","78","372a","AUT","O","N","ct_9",1820,"tr_1"
46112,"CM","75","75","543f","CDI","O","C","ct_9",1607,"tr_3"
46114,"HZ","56","56","651a","CDI","O","C","ct_9",1639,"tr_2"
46122,"EZ","91","94","684b","CDI","O","C","ct_9",1717,"tr_4"
46129,"QB","39","39","525d","CDI","O","C","ct_8",1820,"tr_3"
46154,"NZ",NA,NA,"684a","CDI","O","C","ct_9",1823,"tr_6"
46159,"MA","06","06","676a","CDI","O","C","ct_9",921,"tr_3"
46162,"MB","21","21","484a","CDI","O","C","ct_9",1714,"tr_2"
46166,"KZ","95","75","373a","CDI","O","C","ct_9",1027,"tr_6"
46180,"QB","51","51","563a","CDI","O","P","ct_8",1307,"tr_1"
46192,"CB","94","92","462c","CDI","O","C","ct_9",1813,"tr_3"
46219,"GZ","83","83","462d","CDI","O","C","ct_9",1835,"tr_4"
46232,"CH","63","63","543f","CDI","O","P","ct_9",453,"tr_3"
46239,"GZ","13","13","643a","CDI","O","C","ct_9",1820,"tr_3"
46245,"QA","83","83","344a","CDI","O","P","ct_3",546,"tr_6"
46254,"IZ","75","75","564a","CDI","O","C","ct_8",1778,"tr_4"
46287,"PZ","80","80","422b","AUT","O","C","ct_1",1820,"tr_4"
46292,"GZ","58","45","551a","CDI","O","P","ct_9",1845,"tr_5"
46304,"PZ","42","42","525a","CDI","O","P","ct_8",1423,"tr_4"
46318,"FZ","06","06","542a","CDI","O","P","ct_9",1014,"tr_1"
46326,"NZ","67","68","684a","CDI","O","C","ct_9",2126,"tr_5"
46327,"OZ","44","44","545d","CDI","O","C","ct_8",947,"tr_6"
46350,"PZ","12","12","525a","CDI","O","P","ct_8",1196,"tr_1"
46351,"HZ","37","37","451a","CDI","O","C","ct_9",1731,"tr_2"
46361,"RZ","69","69","424a","CDI","O","C","ct_8",1545,"tr_1"
46362,"QB","94","94","676e","AUT","O","P","ct_8",1414,"tr_5"
46372,"IZ","45","45","636d","CDI","O","C","ct_9",1267,"tr_2"
46380,"QB","68","68","563a","CDI","O","N","ct_8",1820,"tr_3"
46390,"QA","24","24","526e","CDI","O","C",NA,583,NA
46397,"FZ","43","43","632c","CDI","O","C","ct_9",1517,"tr_2"
46400,"QA","31","31","451h","CDI","O","P","ct_9",1219,"tr_6"
46401,"CH","01","01","474a","CDI","O","C","ct_9",2058,"tr_3"
46408,"HZ","71","71","641a","CDI","O","C","ct_9",2169,"tr_2"
46415,"QB","67","67","684a","CDI","O","C","ct_8",1784,"tr_5"
46423,"TZ","51","51","563c","CDI","O","C",NA,1062,NA
46429,"QA","43","69","431a","CDI","O","C","ct_8",1820,"tr_6"
46432,"QB","38","38","525d","CDI","O","P","ct_8",1256,"tr_5"
46440,"QB",NA,NA,"564b","AUT","X","P","ct_8",228,"tr_5"
46465,"QB","76","76","424a","CDI","O","C",NA,147,NA
46479,"OZ","89","75","333f","CDI","O","P","ct_2",1706,"tr_1"
46482,"OZ","92","92","524c","CDI","O","C",NA,125,NA
46486,"QA","03","03","525d","CDI","O","C","ct_3",1820,"tr_6"
46490,"SZ","35","35","344b","CDI","O","C",NA,152,NA
46493,"QB","68","68","526d","CDI","O","C","ct_8",1820,"tr_6"
46499,"QA","38","38","432d","CDI","O","C","ct_8",1323,"tr_2"
46513,"QA","17","17","541b","CDI","O","P","ct_6",1856,"tr_1"
46515,"QA","29","29","526c","CDI","O","P","ct_8",1625,"tr_5"
46518,"TZ","44","44","563a","CDI","O","P",NA,519,NA
46521,"QB","74","74","431f","CDI","O","P","ct_8",278,"tr_4"
46532,"QA","71","71","526b","CDI","O","P","ct_6",250,"tr_0"
46533,"GZ","13","92","463c","CDI","O","N","ct_9",1820,"tr_6"
46547,"FZ","13","13","681b","CDI","O","C","ct_9",1308,"tr_1"
46550,"QB","44","44","525d","CDI","O","P","ct_8",1456,"tr_3"
46584,"CA","04","04","636c","CDI","O","C","ct_9",1637,"tr_2"
46595,"GZ","01","75","463e","CDI","O","C",NA,154,NA
46610,"QB","87","87","563a","CDI","O","N","ct_7",3000,"tr_1"
46612,"QB","13","13","526a","CDI","O","C",NA,160,NA
46613,"QB","49","49","563a","CDI","O","N","ct_7",3000,"tr_1"
46634,"CF","45","45","475b","CDI","O","C","ct_9",1522,"tr_6"
46639,"LZ","26","26","633a","CDI","O","C","ct_5",1820,"tr_3"
46643,"IZ","92","75","561d","CDI","O","P","ct_9",409,"tr_3"
46669,"LZ","59","59","461f","CDI","O","C","ct_9",1821,"tr_4"
46670,"MB","21","21","479a","CDI","O","C","ct_5",1820,"tr_6"
46686,"CB","42","42","627a","CDI","O","C","ct_9",1247,"tr_4"
46701,"GZ","24","24","463e","CDI","O","N","ct_9",530,"tr_3"
46702,"JC","62","62","676c","CDI","O","C","ct_9",588,"tr_6"
46710,"QB","41","41","525d","CDI","O","C","ct_9",1573,"tr_3"
46714,"GZ","79","79","543b","CDI","O","C","ct_9",1374,"tr_2"
46715,"QB","62","62","563a","AUT","O","C","ct_2",2730,"tr_6"
46719,"QB","72","72","676e","CDI","O","C","ct_9",1428,"tr_4"
46728,"CE","03","03","652a","CDI","O","C","ct_9",1596,"tr_6"
46737,"CI","13","13","387c","CDI","O","C","ct_9",1820,"tr_5"
46744,"OZ","92","92","333f","CDI","O","C","ct_2",1767,"tr_6"
46745,"QB","43","43","563a","CDI","O","N","ct_7",3000,"tr_1"
46754,"FZ","69","69","472c","CDI","O","C","ct_9",1658,"tr_1"
46765,"NZ","83","83","684a","CDI","O","C","ct_8",861,"tr_1"
46780,"PZ","93","93","422e","CDI","O","P","ct_8",1195,"tr_4"
46795,"TZ","63","63","563c","CDI","O","C",NA,183,NA
46802,"QA","88","88","526b","CDI","O","C","ct_8",1633,"tr_1"
46828,"IZ","65","65","641b","CDI","O","C",NA,371,NA
46838,"JA","91","75","451e","CDI","O","C","ct_9",978,"tr_1"
46859,"QB","75","75","526d","CDI","O","P","ct_8",734,"tr_3"
46860,"FZ","10","74","542a","CDI","O","P","ct_9",657,"tr_0"
46862,"TZ","70","21","563c","CDI","O","P",NA,200,NA
46864,"QB","92","75","543b","CDI","O","P","ct_8",950,"tr_4"
46874,"QB","56","56","563b","AUT","O","C","ct_2",1819,"tr_4"
46912,"QA","17","17","526e","CDI","O","C","ct_9",1533,"tr_2"
46915,"MA","78","92","388a","CDI","O","C","ct_9",2025,"tr_6"
46927,"PZ","35","35","525a","CDI","O","P","ct_8",1156,"tr_3"
46940,"QB","14","14","525d","CDI","O","P","ct_8",1601,"tr_2"
46948,"QB","53","53","563a","AUT","O","C",NA,303,NA
46958,"CH","88","88","475b","CDI","O","C","ct_9",1888,"tr_6"
46970,"OZ",NA,NA,"525a","CDI","O","C","ct_2",1830,"tr_6"
46971,"QA","40","40","525d","AUT","O","C","ct_3",1827,"tr_6"
46980,"CJ","57","57","673c","CDI","O","C","ct_9",1803,"tr_6"
46982,"PZ","44","44","525a","CDI","O","C",NA,1388,NA
47006,"HZ","22","22","451a","CDI","O","P","ct_9",892,"tr_4"
47025,"QA","83","83","684a","AUT","O","P",NA,1140,NA
47033,"QB","78","78","543b","CDI","O","C","ct_8",1820,"tr_4"
47039,"QA","57","57","525d","CDI","O","C","ct_9",1779,"tr_5"
47042,"FZ","78","78","543b","CDI","O","C","ct_9",1838,"tr_6"
47044,"QA","13","13","542a","CDI","O","P","ct_6",1218,"tr_1"
47051,"TZ","24","24","563a","CDI","O","N","ct_7",670,"tr_1"
47060,"SZ","44","44","542a","CDI","O","P","ct_8",844,"tr_1"
47061,"QA","85","85","632k","CDI","O","C",NA,121,NA
47071,"NZ","62","59","684a","CDI","O","P","ct_9",681,"tr_5"
47073,"JA","75","75","352a","CDI","O","C","ct_9",1820,"tr_6"
47101,"QA","59","59","432b","CDI","O","C","ct_3",1853,"tr_6"
47102,"KZ","67","67","467b","CDI","O","C","ct_9",1820,"tr_4"
47110,"TZ","16","16","563c","CDD","O","C",NA,248,NA
47112,"GZ","85","85","653a","CDI","O","C","ct_9",1820,"tr_1"
47125,"OZ","06","83","531b","AUT","O","C","ct_2",1997,"tr_6"
47130,"JA","44","49","478a","CDI","O","C","ct_9",1976,"tr_4"
47139,"OZ",NA,NA,"451g","CDI","O","C","ct_2",1820,"tr_6"
47156,"HZ","53","53","451a","CDI","O","C","ct_9",1820,"tr_2"
47159,"MA","73","73","478d","CDI","O","C","ct_9",1145,"tr_2"
47173,"FZ","64","64","477b","CDI","O","C","ct_9",1793,"tr_4"
47179,"QA","62","62","526e","CDI","O","P","ct_9",1363,"tr_2"
47207,"CM","59","59","623e","CDI","O","C","ct_9",355,"tr_4"
47220,"QA","79","79","526a","AUT","O","C","ct_3",252,"tr_6"
47233,"PZ","14","14","421b","AUT","O","C","ct_1",1825,"tr_4"
47234,"NZ","49","49","541b","CDI","O","C","ct_9",1950,"tr_5"
47243,"CI","29","29","473b","CDI","O","C","ct_9",1827,"tr_6"
47253,"HZ","12","12","526e","CDI","O","C","ct_9",1890,"tr_3"
47261,"CB","38","38","485b","CDI","O","C","ct_9",1965,"tr_4"
47267,"QB","54","54","563b","CDI","O","N","ct_7",2156,"tr_1"
47274,"QB","04","04","525d","CDI","O","C","ct_8",1820,"tr_4"
47280,"MA","92","92","461f","CDI","O","C","ct_9",1820,"tr_6"
47281,"TZ","77","77","563c","CDI","O","C",NA,187,NA
47285,"QA","34","34","526e","CDI","O","C","ct_9",2016,"tr_1"
47291,"PZ","69","69","525a","CDI","O","C","ct_8",2316,"tr_6"
47292,"EZ","03","03","543e","CDI","O","C","ct_9",903,"tr_5"
47301,"HZ","43","43","642b","CDI","O","C","ct_9",1359,"tr_4"
47309,"EZ","94","93","621e","CDI","O","C","ct_9",1856,"tr_5"
47319,"IZ","77","94","643a","CDI","O","C","ct_9",1051,"tr_6"
47322,"CG","16","16","626b","CDI","O","C","ct_9",1938,"tr_6"
47324,"KZ","72","72","467c","CDI","O","C","ct_9",1736,"tr_2"
47330,"NZ","17","17","684a","CDI","O","P","ct_9",1559,"tr_2"
47333,"LZ","44","44","543h","CDI","O","C","ct_9",1677,"tr_3"
47336,"TZ","65","65","563c","CDD","O","P",NA,1341,NA
47351,"GZ","14","14","684a","CDI","O","N",NA,252,NA
47366,"NZ","93","77","534a","CDD","O","C","ct_9",1078,"tr_3"
47375,"FZ","68","68","632j","CDI","O","C","ct_9",1715,"tr_3"
47384,"QB","22","22","526a","CDI","O","P","ct_8",1632,"tr_5"
47389,"GZ","06","06","542a","CDI","O","C","ct_9",1911,"tr_1"
47390,"JA","80","80","461f","CDI","O","C","ct_9",1503,"tr_3"
47401,"GZ","94","94","652a","CDI","O","C","ct_9",1521,"tr_3"
47417,"NZ","54","54","534a","CDI","O","P","ct_9",2108,"tr_5"
47440,"NZ","31","31","644a","TTP","O","C","ct_9",1536,"tr_1"
47443,"CK","01","69","385b","CDI","O","C","ct_9",1820,"tr_3"
47447,"QA","76","76","451h","CDI","O","C","ct_3",1820,"tr_6"
47456,"QA","29","29","526e","CDI","O","C","ct_9",1820,"tr_2"
47469,"QB","85","85","526a","CDI","O","P","ct_8",911,"tr_5"
47477,"OZ","91","91","523b","AUT","O","C","ct_1",1820,"tr_6"
47481,"PZ","35","35","422b","CDI","O","C","ct_8",1820,"tr_5"
47484,"KZ","33","33","435b","CDI","O","C","ct_8",2074,"tr_3"
47492,"QA",NA,NA,"526a","CDI","O","C","ct_8",1717,"tr_3"
47498,"CL","57","57","652a","CDI","O","C","ct_9",1617,"tr_6"
47501,"MB","89","91","534a","CDI","O","C","ct_5",980,"tr_6"
47505,"CH","01","01","623g","CDI","O","C","ct_9",1669,"tr_2"
47514,"CM","37","37","542a","CDI","O","P","ct_9",768,"tr_0"
47519,"QA","30","30","541d","CDI","O","P","ct_9",1013,"tr_2"
47521,"CC","72","72","627d","CDI","O","C","ct_9",1486,"tr_1"
47524,"NZ","58","71","684a","CDI","O","P","ct_9",1221,"tr_6"
47527,"PZ","80","60","421b","CDI","O","C","ct_8",1809,"tr_3"
47530,"PZ","06","06","422e","CDI","O","C","ct_8",1820,"tr_5"
47533,"OZ","45","45","332b","CDI","O","C","ct_2",2028,"tr_5"
47534,"CM","10","10","674d","CDI","O","C","ct_9",1053,"tr_3"
47548,"QB","35","35","563a","CDI","O","N","ct_8",3000,"tr_5"
47549,"QB","62","62","563a","AUT","O","C","ct_2",2149,"tr_6"
47565,"IZ","67","67","636d","CDI","O","C","ct_6",1145,"tr_1"
47572,"PZ","92","92","422c","CDI","O","P","ct_8",456,"tr_3"
47574,"IZ","60","60","561c","CDI","O","P","ct_9",460,"tr_1"
47579,"QB","85","85","526a","CDI","O","P","ct_8",392,"tr_0"
47584,"CG","45","45","543g","CDI","O","C","ct_9",1913,"tr_6"
47589,"GZ","33","33","554e","CDI","O","C","ct_9",1315,"tr_1"
47602,"CG","62","62","674d","CDI","O","C","ct_9",592,"tr_6"
47604,"CA","89","10","625f","CDI","O","C","ct_9",950,"tr_5"
47618,"CB","69","69","635a","CDI","O","C","ct_9",1766,"tr_2"
47640,"QA","62","62","433a","CDI","O","C","ct_9",1681,"tr_1"
47642,"PZ","92","92","421b","CDI","O","C","ct_8",1877,"tr_3"
47649,"IZ",NA,NA,"636d","CDI","O","C","ct_9",1262,"tr_4"
47658,"LZ","57","57","461d","CDI","O","P","ct_9",227,"tr_1"
47674,"HZ","77","77","652a","CDI","O","C","ct_9",1523,"tr_4"
47676,"NZ","38","38","676a","TTP","O","C","ct_9",2002,"tr_1"
47685,"OZ","22","22","545d","CDI","O","C","ct_4",2020,"tr_4"
47692,"KZ","62","62","376c","CDI","O","C","ct_9",2048,"tr_1"
47708,"FZ","31","81","632d","CDI","O","C","ct_9",1396,"tr_2"
47711,"MA","13","13","543g","CDI","O","C","ct_9",1109,"tr_1"
47724,"QB","33","33","525d","CDI","O","C","ct_9",1441,"tr_4"
47730,"FZ","11","66","632j","CDI","O","C","ct_9",1660,"tr_2"
47740,"PZ","16","86","333a","CDI","O","C",NA,152,NA
47749,"IZ","69","69","488b","CDI","O","C","ct_9",591,"tr_1"
47752,"NZ","75","93","534a","CDI","O","C",NA,359,"tr_5"
47753,"TZ","62","62","563c","CDI","O","N","ct_7",1227,"tr_1"
47754,"QB","25","25","526a","CDI","O","P","ct_8",664,"tr_4"
47756,"FZ","95","95","621a","CDI","O","C","ct_9",1792,"tr_1"
47761,"GZ","54","54","552a","CDI","O","P","ct_9",1397,"tr_5"
47764,"QB","33","33","526a","CDI","O","C","ct_9",1802,"tr_3"
47765,"GZ","34","34","554h","CDI","O","P","ct_6",1560,"tr_1"
47769,"OZ","61","61","451g","CDI","O","C","ct_2",1820,"tr_6"
47771,"GZ","34","34","542a","CDI","O","P","ct_9",1538,"tr_1"
47776,"MC","87","87","433a","CDI","O","C","ct_9",1702,"tr_1"
47784,"TZ","26","26","563c","CDI","O","N","ct_7",1049,"tr_1"
47786,"QB","87","87","563a","CDI","O","N","ct_7",2848,"tr_0"
47789,"QB","26","26","534a","AUT","X","P","ct_8",645,"tr_4"
47794,"GZ","40","40","543g","CDI","O","C","ct_9",1645,"tr_1"
47795,"MC","13","13","383a","CDI","O","C","ct_9",1526,"tr_2"
47800,"GZ","57","57","634a","CDI","O","C","ct_9",446,"tr_2"
47811,"SZ","35","35","636d","CDI","O","P","ct_8",1404,"tr_1"
47817,"QB","35","35","563b","CDI","O","N","ct_7",725,"tr_1"
47826,"PZ","06","06","525a","CDI","O","C","ct_8",222,"tr_3"
47839,"NZ","02","02","684a","CDI","O","P","ct_9",469,"tr_5"
47843,"CA","34","34","554a","CDI","O","C","ct_9",1820,"tr_1"
47848,"OZ","77","94","344b","CDI","O","C","ct_8",1806,"tr_6"
47854,"KZ","47","47","467a","CDI","O","C","ct_9",1820,"tr_6"
47855,"OZ","61","61","524c","AUT","X","P","ct_2",1126,"tr_2"
47859,"NZ","93","95","684a","CDI","O","P","ct_9",679,"tr_6"
47871,"FZ","13","13","671c","CDI","O","C","ct_9",1588,"tr_3"
47883,"CG","13","13","652a","CDI","O","C","ct_9",1729,"tr_2"
47890,"QB","42","42","434f","CDI","O","C","ct_8",457,"tr_4"
47921,"GZ","75","75","554a","CDI","O","P","ct_9",950,"tr_1"
47930,"OZ","69","69","332b","CDI","O","C","ct_2",1820,"tr_6"
47946,"NZ","92","78","534a","CDI","O","C","ct_9",1127,"tr_6"
47958,"MA","59","77","371a","CDI","O","C","ct_9",2002,"tr_4"
47965,"LZ","2A","2A","543b","CDI","O","P","ct_9",1550,"tr_2"
47969,"QB",NA,NA,"691e","CDD","O","C","ct_8",711,"tr_5"
47971,"FZ","24","24","633a","CDI","O","C","ct_9",1673,"tr_1"
47973,"CE","76","76","652a","CDI","O","C","ct_9",1768,"tr_5"
47978,"PZ","45","45","422b","CDI","O","C","ct_8",1820,"tr_5"
47989,"QB","56","56","563a","CDI","O","N","ct_7",3000,"tr_0"
47994,"PZ","78","78","421b","AUT","O","C","ct_1",1820,"tr_3"
47996,"EZ","83","83","485a","CDI","O","C","ct_9",1884,"tr_2"
48000,"GZ","10","10","632f","CDI","O","C","ct_9",2009,"tr_2"
48003,"CG","17","17","674a","CDI","O","C","ct_9",1351,"tr_3"
48004,"QA","68","68","526e","CDI","O","C","ct_9",1821,"tr_3"
48011,"PZ","69","69","525b","CDI","O","C","ct_8",1516,"tr_5"
48017,"FZ","02","80","632a","CDI","O","C","ct_9",1480,"tr_1"
48023,"PZ","01","69","341a","CDI","O","C","ct_8",1820,"tr_4"
48025,"OZ","95","95","621f","CDI","O","C",NA,245,NA
48034,"OZ","69","69","525a","AUT","O","C","ct_2",1365,"tr_6"
48041,"QB","69","69","526d","CDI","O","C","ct_8",1736,"tr_4"
48045,"GZ","67","67","641a","CDI","O","C","ct_9",1451,"tr_4"
48049,"CG","35","35","628g","CDI","O","P","ct_9",988,"tr_6"
