id,Job_desc,ECO_SECT,WORK_CONDITION,type_of_contract,Labor_force_status,job_dep,Working_hours,earnings,employer_type,EMPLOYEE_COUNT
49926,"545c","KZ","C","CDI","O","58",1715,17792,"ct_6","tr_1"
49937,"563a","QB","N","CDI","O","58",3000,16591,"ct_7","tr_0"
49947,"641b","HZ","C","CDI","O","58",1345,18405,"ct_9","tr_4"
49956,"462e","GZ","C","CDI","O","58",1924,16186,"ct_9","tr_1"
49961,"632k","QA","C","AUT","O","58",1820,23254,"ct_3","tr_6"
49963,"386e","CC","C","CDI","O","58",2007,33531,"ct_9","tr_1"
49965,"422b","PZ","P","CDI","O","58",1705,22811,"ct_8","tr_2"
49973,"554e","GZ","C","CDI","O","58",1561,14133,"ct_9","tr_1"
49974,"461f","LZ","N","CDI","O","03",304,3110,"ct_9","tr_4"
49985,"563c","TZ","N","CDI","O","58",2266,22191,"ct_7","tr_1"
49990,"561c","IZ","P","CDI","O","58",194,2637,NA,NA
49994,"563b","QB","P","CDI","O","58",1557,17532,"ct_8","tr_3"
50014,"621c","BZ","C","CDI","O","58",1225,11889,"ct_9","tr_2"
50020,"673c","CK","C","CDI","O","18",1669,23003,"ct_9","tr_4"
50026,"466c","HZ","C","CDI","O","58",1744,32180,"ct_9","tr_2"
50030,"552a","GZ","C","CDI","O","58",1821,16468,"ct_9","tr_3"
50032,"676e","EZ","C","CDI","O","58",1712,18028,"ct_9","tr_2"
50039,"523d","QA","C","AUT","O","58",1820,29278,"ct_3","tr_6"
50057,"525d","QA","C","CDD","O","58",1820,19555,"ct_3","tr_6"
50059,"562b","SZ","C","CDI","O","58",1638,17334,"ct_9","tr_1"
50065,"563c","HZ","P","CDI","O","58",1692,16062,"ct_9","tr_3"
50071,"674a","CG","C","CDI","O","18",1491,21015,"ct_9","tr_2"
50077,"624c","CH","C","CDI","O","18",1897,25965,"ct_9","tr_3"
50078,"676e","QB","C","AUT","O","58",1785,8615,"ct_8","tr_4"
50099,"466a","HZ","C","CDI","O","58",1764,25047,"ct_9","tr_1"
50103,"636c","GZ","C","CDI","O","58",1933,18506,"ct_9","tr_5"
50108,"634d","NZ","C","CDI","O","58",1316,19413,"ct_9","tr_1"
50110,"526a","QB","C","CDI","O","58",1880,21662,"ct_9","tr_4"
50130,"563b","QB","N","CDI","O","58",524,4069,NA,NA
50134,"373d","FZ","C","CDI","O","58",1757,24688,"ct_9","tr_3"
50144,"641a","HZ","C","CDI","O","58",2200,23054,"ct_9","tr_3"
50148,"372c","GZ","C","CDI","O","58",1923,50310,"ct_9","tr_6"
50150,"467b","KZ","C","CDI","O","58",1820,29338,"ct_9","tr_6"
50157,"474c","CL","C","CDI","O","58",1111,33303,"ct_9","tr_4"
50164,"563b","QB","P","CDI","O","58",1188,10525,"ct_8","tr_6"
50173,"627d","CC","C","CDI","O","58",1546,13222,"ct_9","tr_2"
50177,"477a","CM","C","CDI","O","58",1596,14711,"ct_9","tr_3"
50180,"542a","QA","C","CDI","O","58",234,3349,NA,NA
50181,"484b","CM","C","CDI","O","58",1645,21987,"ct_9","tr_5"
50182,"634a","GZ","C","CDI","O","58",1494,22306,"ct_9","tr_1"
50183,"383a","CL","C","CDI","O","58",1911,50967,"ct_9","tr_5"
50194,"641a","HZ","C","CDI","O","71",1816,13448,"ct_9","tr_4"
50200,"653a","HZ","C","CDI","O","59",2113,28130,"ct_9","tr_6"
50209,"431f","QA","C","CDI","O","59",1882,31287,"ct_8","tr_6"
50215,"556a","GZ","C","CDI","O","59",1512,19693,"ct_9","tr_1"
50218,"466b","MA","N","CDI","O","62",1452,32807,"ct_9","tr_3"
50220,"463c","GZ","C","CDI","O","59",1485,30508,"ct_9","tr_2"
50227,"526e","QA","C","CDI","O","59",1875,18469,"ct_9","tr_3"
50232,"386c","GZ","C","CDI","O","59",1792,34409,"ct_9","tr_6"
50233,"563a","QB","C","AUT","O","59",1820,13969,"ct_2","tr_5"
50235,"534a","NZ","P","CDI","O","76",1154,9781,"ct_9","tr_6"
50244,"524c","OZ","C","CDI","O","59",1820,14004,"ct_2","tr_3"
50254,"488b","IZ","C","CDI","O","59",1654,22360,"ct_9","tr_1"
50255,"354g","OZ","C","AUT","O","59",1687,28938,"ct_2","tr_6"
50258,"676c","GZ","C","CDI","O","59",1578,18390,"ct_9","tr_1"
50262,"563a","OZ","C","AUT","O","59",1486,16982,"ct_2","tr_6"
50263,"423b","PZ","C","CDI","O","59",1586,19538,"ct_8","tr_3"
50276,"684a","LZ","C","CDI","O","59",1454,14898,"ct_5","tr_4"
50278,"534b","HZ","C","CDI","O","59",1670,18425,"ct_9","tr_1"
50302,"462e","MA","C","CDI","O","92",1786,45981,"ct_9","tr_6"
50310,"653a","GZ","C","CDI","O","59",1718,27186,"ct_9","tr_3"
50311,"431d","QA","C","CDI","O","59",1818,37469,"ct_8","tr_6"
50312,"525d","QB","C","CDI","O","59",1648,19774,"ct_8","tr_5"
50320,"451h","QA","C","CDI","O","59",1819,17512,"ct_3","tr_6"
50324,"372c","NZ","C","CDI","O","59",1736,36320,"ct_9","tr_6"
50328,"461f","LZ","C","CDI","O","59",1880,23360,"ct_9","tr_4"
50329,"372c","QB","C","CDI","O","59",1820,32429,"ct_8","tr_2"
50340,"434a","QB","C","CDI","O","59",1831,31374,"ct_8","tr_1"
50343,"641a","HZ","C","CDI","O","59",2036,18120,"ct_9","tr_6"
50344,"376d","KZ","C","CDI","O","59",1820,44373,"ct_9","tr_6"
50346,"684a","NZ","P","CDI","O","59",1290,10301,"ct_9","tr_4"
50347,"434d","OZ","C","AUT","O","59",1820,32701,"ct_2","tr_6"
50348,"554a","GZ","C","CDI","O","59",1635,18057,"ct_9","tr_6"
50358,"344d","GZ","C","CDI","O","59",1981,43274,"ct_9","tr_1"
50359,"563a","QB","N","CDI","O","59",3000,19812,"ct_7","tr_0"
50363,"543g","CA","C","CDI","O","59",1820,33658,"ct_9","tr_6"
50372,"543b","GZ","C","CDI","O","59",1870,20367,"ct_9","tr_3"
50374,"478a","JC","C","AUT","X","75",1642,15492,"ct_9","tr_5"
50376,"373d","FZ","C","CDI","O","59",1785,29231,"ct_9","tr_5"
50382,"475a","CE","C","CDI","O","59",1787,38756,"ct_9","tr_6"
50383,"674e","CC","C","CDI","O","59",1466,17646,"ct_9","tr_3"
50386,"676e","NZ","C","TTP","O","62",860,11369,"ct_9","tr_2"
50397,"541b","SZ","C","CDI","O","59",1820,14945,"ct_9","tr_1"
50402,"628e","EZ","C","CDI","O","59",1344,21690,"ct_9","tr_5"
50404,"421b","PZ","C","AUT","O","59",1974,28854,"ct_2","tr_1"
50409,"541d","NZ","P","CDI","O","59",364,3640,"ct_9","tr_6"
50422,"691c","QB","C","CDI","O","62",1795,24269,"ct_8","tr_3"
50423,"371a","HZ","C","CDI","O","93",1778,59373,"ct_9","tr_6"
50439,"632a","NZ","C","CDI","O","59",1555,14075,"ct_9","tr_4"
50454,"432d","QA","C","CDD","O","59",1820,19184,"ct_3","tr_6"
50458,"478d","JB","P","CDI","O","59",190,2236,NA,NA
50462,"525d","QB","P","CDI","O","59",124,1186,NA,NA
50465,"543b","MA","C","CDI","O","62",2019,23490,"ct_9","tr_1"
50469,"333f","QA","C","CDI","O","59",1820,42190,"ct_3","tr_6"
50470,"376d","KZ","C","CDI","O","59",1778,58793,"ct_9","tr_6"
50473,"465a","MC","C","CDI","O","59",1431,18936,"ct_9","tr_1"
50481,"526a","QB","P","CDI","O","62",1228,12354,"ct_8","tr_5"
50485,"451a","HZ","C","CDI","O","59",1825,24417,"ct_9","tr_3"
50489,"552a","GZ","C","CDI","O","62",1820,17915,"ct_9","tr_1"
50494,"333c","HZ","C","CDI","O","59",1820,35272,"ct_9","tr_3"
50496,"477b","CM","C","CDI","O","59",1827,22501,"ct_9","tr_4"
50503,"474c","MA","C","CDI","O","59",1684,22414,"ct_9","tr_5"
50504,"683a","CA","C","APP","A","59",410,2469,"ct_9","tr_2"
50510,"461f","HZ","C","CDD","O","62",1510,19885,"ct_9","tr_3"
50514,"374d","JA","C","CDI","O","59",209,5240,"ct_9","tr_1"
50526,"387e","CM","C","CDI","O","13",1638,25609,"ct_9","tr_4"
50552,"676a","GZ","C","CDI","O","59",1945,22794,"ct_9","tr_3"
50560,"526a","QA","C","CDI","O","59",1820,20563,"ct_8","tr_5"
50567,"461f","LZ","C","CDI","O","59",1755,24413,"ct_5","tr_6"
50568,"641a","EZ","C","CDI","O","59",1470,24598,"ct_9","tr_5"
50569,"467a","KZ","C","CDI","O","59",1838,32436,"ct_9","tr_6"
50572,"353c","JA","C","CDI","O","75",189,1805,NA,NA
50574,"561f","IZ","C","TOA","O","74",891,8738,"ct_9","tr_2"
50576,"526a","QA","C","CDI","O","59",1845,20950,"ct_9","tr_3"
50578,"451e","OZ","C","CDI","O","59",1463,19698,"ct_8","tr_3"
50587,"632f","EZ","C","CDI","O","59",1687,20052,"ct_9","tr_5"
50588,"385c","GZ","C","CDI","O","76",1734,36745,"ct_9","tr_2"
50592,"433b","GZ","C","CDI","O","59",1585,17811,"ct_9","tr_1"
50603,"421b","PZ","C","AUT","O","59",1820,23102,"ct_2","tr_1"
50606,"563c","TZ","N","CDI","O","59",1369,7889,"ct_7","tr_1"
50618,"479b","CM","C","CDI","O","59",1575,21065,"ct_9","tr_4"
50623,"554f","GZ","P","CDI","O","59",585,4731,"ct_9","tr_1"
50626,"525d","QB","P","AUT","X","59",530,4472,"ct_8","tr_4"
50627,"467a","KZ","C","CDI","O","59",1858,30018,"ct_9","tr_6"
50628,"676e","CL","C","APP","A","59",1702,15906,"ct_9","tr_6"
50636,"422c","PZ","C","CDI","O","59",1491,17915,"ct_8","tr_4"
50637,"554f","GZ","P","CDI","O","59",1072,10122,"ct_9","tr_1"
50643,"676a","NZ","C","TTP","O","59",878,10097,"ct_9","tr_0"
50645,"422c","PZ","C","CDI","O","59",1463,18329,"ct_8","tr_5"
50647,"653a","GZ","C","CDI","O","59",1824,18040,"ct_9","tr_3"
50666,"387e","CF","C","CDI","O","59",1820,52416,"ct_9","tr_6"
50669,"467a","KZ","C","CDI","O","59",1802,33510,"ct_9","tr_3"
50684,"641a","NZ","C","CDI","O","76",1411,14438,"ct_9","tr_4"
50693,"628a","CM","C","CDI","O","59",1782,34615,"ct_9","tr_4"
50704,"465b","RZ","N","CDD","O","59",602,14819,"ct_8","tr_3"
50708,"676c","QB","C","AUT","O","59",1813,7306,"ct_8","tr_5"
50718,"526d","QB","C","CDI","O","59",1820,21797,"ct_9","tr_3"
50719,"431f","QA","P","CDI","O","59",1547,20796,"ct_3","tr_6"
50725,"421b","PZ","C","CDI","O","59",1820,28120,"ct_8","tr_3"
50730,"462d","MA","C","CDI","O","59",1820,19406,"ct_9","tr_6"
50735,"543h","QB","C","CDI","O","59",1599,16302,"ct_8","tr_6"
50737,"563c","TZ","N","CDI","O","59",2638,21745,"ct_7","tr_1"
50738,"344d","GZ","C","CDI","O","59",1669,52027,"ct_8","tr_0"
50742,"462b","GZ","C","CDI","O","62",1471,18531,"ct_9","tr_1"
50743,"526d","QB","P","CDI","O","59",1365,14307,"ct_8","tr_4"
50747,"431f","QA","C","CDI","O","59",1864,23951,"ct_9","tr_1"
50750,"562b","SZ","C","AUT","X","59",1454,12022,"ct_9","tr_1"
50755,"372d","PZ","C","CDD","O","59",815,10259,"ct_5","tr_3"
50761,"385a","MB","C","CDI","O","73",1834,101417,"ct_9","tr_5"
50767,"543h","GZ","C","CDI","O","59",1819,25247,"ct_9","tr_5"
50779,"373c","MA","P","CDI","O","59",1399,21417,"ct_9","tr_1"
50788,"385c","GZ","C","CDI","O","59",2020,69629,"ct_9","tr_3"
50802,"623a","CM","C","CDI","O","59",1758,24239,"ct_9","tr_3"
50804,"423b","PZ","P","CDI","O","59",1509,33856,"ct_9","tr_3"
50820,"526e","QA","C","CDI","O","59",1597,16066,"ct_9","tr_1"
50825,"344a","QA","P","CDI","O","59",1464,63310,"ct_8","tr_5"
50826,"451a","HZ","C","CDI","O","59",1825,24626,"ct_9","tr_3"
50834,"636d","QB","C","CDI","O","59",178,1767,NA,NA
50837,"467a","KZ","C","CDI","O","59",915,34668,"ct_9","tr_1"
50839,"676c","EZ","P","CDI","O","59",292,2648,"ct_9","tr_3"
50853,"342g","PZ","C","CDI","O","59",1820,56502,"ct_1","tr_6"
50862,"632j","FZ","C","CDI","O","59",1600,14687,"ct_9","tr_1"
50868,"526a","QB","C","CDI","O","59",1045,13840,"ct_8","tr_2"
50890,"672a","CJ","C","CDI","O","62",1537,21241,"ct_9","tr_4"
50891,"341a","PZ","C","CDI","O","59",1820,23824,"ct_8","tr_4"
50894,"551a","GZ","P","CDI","O","59",1760,16776,"ct_9","tr_5"
50896,"434a","QB","P","CDI","O","59",1443,20181,"ct_8","tr_4"
50919,"311d","QA","C","CDD","O","59",1820,20557,"ct_3","tr_6"
50938,"551a","GZ","C","CDI","O","59",1880,21485,"ct_9","tr_1"
50942,"461c","MA","C","CDI","O","59",1820,19136,"ct_9","tr_3"
50952,"467a","KZ","P","CDI","O","59",1608,27791,"ct_9","tr_6"
50956,"423b","PZ","C","CDI","O","59",1715,21330,"ct_9","tr_1"
50962,"451a","HZ","C","CDI","O","59",1824,21214,"ct_9","tr_6"
50963,"526e","QA","C","CDI","O","59",2200,24466,"ct_9","tr_3"
50970,"534a","NZ","C","CDI","O","62",1733,16123,"ct_9","tr_5"
50973,"526a","QA","P","CDI","O","59",1225,13920,"ct_8","tr_3"
50976,"684a","NZ","C","CDI","O","59",989,8355,NA,"tr_2"
50984,"483a","CH","C","CDI","O","62",1659,26634,"ct_9","tr_2"
50987,"622e","CI","P","CDI","O","59",645,8650,"ct_9","tr_1"
50988,"641a","HZ","C","CDI","O","59",1953,25741,"ct_9","tr_2"
50991,"684a","FZ","P","CDI","O","59",142,3994,NA,NA
50996,"525d","QB","P","CDI","O","59",1252,10583,"ct_9","tr_5"
50998,"525c","QB","P","CDI","O","59",1270,15113,"ct_8","tr_2"
50999,"684a","NZ","C","CDI","O","59",1337,19477,"ct_9","tr_4"
51002,"461f","PZ","C","CDI","O","59",1750,27993,"ct_8","tr_6"
51006,"342h","PZ","P","CDD","O","59",1374,17146,"ct_1","tr_6"
51009,"563c","TZ","N","CDI","O","59",499,3763,"ct_7","tr_0"
51013,"341b","PZ","C","CDI","O","59",1820,33238,"ct_8","tr_4"
51031,"632a","FZ","C","CDI","O","59",365,4107,"ct_9","tr_1"
51042,"461c","IZ","C","CDI","O","59",817,22731,"ct_8","tr_1"
51043,"545d","OZ","C","CDI","O","59",1849,22116,"ct_8","tr_6"
51047,"684a","NZ","P","CDI","O","59",837,7499,"ct_9","tr_5"
51049,"653a","NZ","C","CDI","O","59",1882,22114,"ct_9","tr_3"
51059,"388a","JC","C","CDI","O","59",1820,30272,"ct_9","tr_3"
51065,"563b","QB","P","AUT","X","59",382,3661,"ct_9","tr_3"
51067,"382d","FZ","C","CDI","O","59",1718,36916,"ct_9","tr_5"
51073,"487b","CG","C","CDI","O","59",1316,15082,"ct_9","tr_3"
51082,"525d","QB","C","CDI","O","59",1820,18623,"ct_8","tr_3"
51087,"525d","QA","C","CDI","O","59",1553,10698,"ct_3","tr_6"
51090,"451h","QA","C","CDI","O","59",1819,19115,"ct_3","tr_6"
51094,"534a","NZ","C","CDI","O","62",1948,19962,"ct_9","tr_5"
51108,"434b","QB","P","CDI","O","59",1502,19304,"ct_8","tr_1"
51109,"691a","NZ","C","CDI","O","59",2040,23385,"ct_9","tr_3"
51119,"543b","MA","C","CDI","O","59",1900,28974,"ct_9","tr_3"
51123,"545c","KZ","C","CDI","O","59",1847,35352,"ct_9","tr_3"
51129,"553c","MC","C","CDI","O","92",781,8402,"ct_9","tr_5"
51137,"643a","HZ","C","CDD","O","59",368,3791,"ct_9","tr_1"
51139,"632f","FZ","C","CDI","O","59",1631,19355,"ct_9","tr_4"
51140,"423a","PZ","C","CDI","O","59",1386,10978,"ct_9","tr_1"
51143,"554a","GZ","P","CDI","O","59",1045,9851,"ct_9","tr_3"
51145,"341a","PZ","C","CDI","O","59",1820,24535,"ct_8","tr_5"
51166,"671c","FZ","C","CDI","O","59",1596,18861,"ct_9","tr_6"
51168,"341a","PZ","C","CDI","O","59",1213,19278,"ct_8","tr_3"
51172,"462e","PZ","C","CDI","O","59",717,6192,"ct_9","tr_2"
51173,"431f","QB","C","CDI","O","59",506,8154,"ct_8","tr_3"
51179,"462e","GZ","C","AUT","O","59",1820,16694,"ct_9","tr_1"
51187,"563a","QB","C","AUT","O","62",536,5206,"ct_2","tr_6"
51188,"563a","TZ","N","CDI","O","59",870,6579,"ct_7","tr_1"
51191,"372a","MA","C","CDI","O","59",2158,35003,"ct_9","tr_5"
51195,"563a","QB","N","CDI","O","59",880,3789,"ct_7","tr_0"
51198,"526d","QB","P","CDI","O","59",1631,16973,"ct_8","tr_6"
51200,"563a","QB","N","CDI","O","59",2799,9520,"ct_7","tr_1"
51211,"681a","FZ","C","APP","A","59",1564,4010,"ct_9","tr_3"
51216,"554c","GZ","C","CDI","O","59",1684,20474,"ct_9","tr_1"
51217,"628g","NZ","C","CDI","O","59",1025,6612,"ct_8","tr_5"
51219,"374b","GZ","C","CDI","O","59",1543,27530,"ct_9","tr_2"
51220,"653a","NZ","P","CDI","O","62",258,2703,NA,"tr_1"
51221,"461b","GZ","P","CDI","O","59",1241,17968,"ct_9","tr_1"
51222,"543f","MA","C","CDI","O","59",654,11105,"ct_9","tr_0"
51229,"551a","GZ","C","CDI","O","59",1627,19975,"ct_9","tr_2"
51233,"376g","LZ","C","CDI","O","59",1782,66456,"ct_9","tr_5"
51239,"621a","FZ","C","CDI","O","62",1813,24935,"ct_9","tr_4"
51243,"431f","QA","C","CDI","O","59",2050,29328,"ct_3","tr_6"
51246,"542a","FZ","C","CDI","O","59",1872,15801,"ct_9","tr_4"
51248,"341b","PZ","C","CDI","O","59",1404,37726,"ct_8","tr_4"
51253,"461f","PZ","C","CDI","O","59",1965,22802,"ct_4","tr_4"
51255,"676e","NZ","C","TTP","O","59",1737,14017,"ct_9","tr_1"
51258,"563a","QB","C","AUT","O","62",536,5216,"ct_2","tr_6"
51259,"451a","HZ","C","CDI","O","59",1820,18703,"ct_9","tr_6"
51266,"388a","JC","C","CDI","O","75",1734,42737,"ct_9","tr_4"
51273,"552a","LZ","P","CDI","O","59",1558,16442,"ct_9","tr_0"
51295,"433a","NZ","C","CDI","O","59",613,6098,"ct_9","tr_4"
51309,"632f","FZ","C","CDI","O","59",1318,15247,"ct_9","tr_3"
51317,"421b","PZ","C","CDI","O","59",1820,33161,"ct_8","tr_3"
51322,"555a","NZ","C","CDI","O","59",1790,14290,"ct_9","tr_6"
51325,"632a","FZ","C","CDI","O","59",1363,22191,"ct_9","tr_3"
51334,"652a","CL","C","CDI","O","59",1295,17786,"ct_9","tr_6"
51335,"525c","OZ","P","AUT","X","59",913,6110,"ct_2","tr_3"
51337,"543e","KZ","P","CDI","O","59",1456,22216,"ct_9","tr_4"
51344,"467a","KZ","P","CDI","O","59",754,15828,"ct_9","tr_6"
51355,"563a","QB","C","APP","A","59",692,6550,"ct_8","tr_2"
51364,"632e","FZ","C","CDI","O","59",1813,22595,"ct_9","tr_3"
51372,"676c","GZ","C","CDI","O","59",967,19858,"ct_9","tr_2"
51379,"467a","KZ","P","CDI","O","59",1774,29249,"ct_9","tr_6"
51392,"624e","GZ","C","CDI","O","78",1275,4084,"ct_9","tr_5"
51398,"451a","HZ","C","CDI","O","59",1632,19423,"ct_9","tr_6"
51403,"451e","MB","P","CDI","O","80",1634,15813,"ct_1","tr_5"
51405,"543g","MA","C","CDD","O","59",502,13444,"ct_9","tr_1"
51410,"431f","QA","P","CDI","O","59",801,8757,"ct_9","tr_1"
51420,"624c","CL","C","CDI","O","59",1602,21146,"ct_9","tr_6"
51423,"628e","EZ","C","CDI","O","59",1820,23692,"ct_9","tr_6"
51435,"467c","KZ","C","CDI","O","59",1782,30620,"ct_9","tr_3"
51436,"433d","GZ","C","CDI","O","59",713,12007,"ct_9","tr_1"
51437,"372c","MA","C","CDI","O","59",1771,55817,"ct_9","tr_2"
51444,"676d","HZ","C","AUT","X","59",1664,14912,"ct_9","tr_3"
51456,"552a","GZ","C","CDI","O","59",1708,16077,"ct_9","tr_4"
51457,"632a","FZ","C","CDI","O","59",909,11048,"ct_9","tr_0"
51470,"674c","CA","C","CDI","O","62",1827,43983,"ct_9","tr_6"
51477,"632a","FZ","C","CDI","O","57",1543,29085,"ct_9","tr_5"
51479,"681b","FZ","C","CDI","O","59",1694,18129,"ct_9","tr_1"
51487,"431e","QA","P","CDI","O","59",1434,29566,"ct_9","tr_6"
51501,"643a","HZ","C","CDI","O","59",1823,19728,"ct_9","tr_2"
51503,"554a","GZ","P","CDI","O","59",1602,12613,"ct_9","tr_1"
51504,"451h","OZ","C","CDI","O","59",1670,29209,"ct_4","tr_3"
51505,"551a","GZ","P","CDI","O","59",1127,17629,"ct_9","tr_2"
51520,"625g","CA","C","CDI","O","59",1601,17467,"ct_9","tr_2"
51524,"541c","NZ","C","CDI","O","59",374,4607,"ct_9","tr_6"
51525,"376c","MA","C","CDI","O","59",1802,45434,"ct_9","tr_6"
51531,"526a","QA","C","CDI","O","59",776,6043,"ct_8","tr_6"
51535,"643a","NZ","C","CDI","O","59",486,5562,"ct_9","tr_4"
51541,"526d","QB","P","CDI","O","59",173,7677,"ct_8","tr_2"
51545,"676c","HZ","C","CDI","O","59",1697,26730,"ct_9","tr_6"
51550,"526d","QB","C","CDI","O","59",1756,18097,"ct_9","tr_3"
51551,"526a","QB","C","CDI","O","59",1627,20854,"ct_8","tr_4"
51558,"545c","KZ","C","CDI","O","59",1536,43993,"ct_9","tr_4"
51563,"525d","QB","P","CDI","O","59",1487,13429,"ct_8","tr_4"
51568,"681b","FZ","C","CDD","O","59",669,6987,"ct_6","tr_1"
51588,"622c","GZ","C","CDI","O","59",1813,19055,"ct_9","tr_3"
51592,"422a","PZ","C","CDI","O","62",1820,22931,"ct_1","tr_5"
51593,"451h","QA","C","CDI","O","59",1800,25873,"ct_3","tr_6"
51595,"462c","MA","P","CDI","O","59",1425,20798,"ct_9","tr_6"
51603,"525b","PZ","C","CDI","O","59",1287,16234,"ct_8","tr_5"
51608,"434b","OZ","C","CDI","O","59",2044,38295,"ct_8","tr_5"
51610,"421b","PZ","C","CDI","O","59",1820,31240,"ct_8","tr_3"
51612,"472c","FZ","C","CDI","O","59",1488,28469,"ct_9","tr_3"
51615,"543h","SZ","C","AUT","X","75",181,651,"ct_8","tr_2"
51625,"542a","GZ","P","CDI","O","59",1020,9377,"ct_9","tr_3"
51626,"641a","HZ","C","CDI","O","62",1820,29531,"ct_9","tr_3"
51628,"461f","HZ","C","CDI","O","59",1829,31408,"ct_9","tr_5"
51635,"632e","FZ","C","CDI","O","59",1640,23143,"ct_9","tr_2"
51636,"684a","QB","P","AUT","X","59",1352,12081,"ct_8","tr_3"
51647,"461b","JA","C","CDI","O","59",1924,36848,"ct_9","tr_3"
51653,"434d","IZ","C","CDI","O","59",208,2015,"ct_8","tr_2"
51656,"621f","OZ","C","AUT","O","59",2028,33275,"ct_2","tr_5"
51659,"421b","PZ","C","CDI","O","59",1820,26386,"ct_8","tr_3"
51666,"676c","GZ","C","CDI","O","59",211,4420,"ct_9","tr_6"
51668,"632e","FZ","C","CDI","O","59",1696,21443,"ct_9","tr_1"
51685,"373d","MA","C","CDI","O","59",1821,53452,"ct_9","tr_6"
51688,"375b","GZ","C","CDI","O","59",1766,26890,"ct_9","tr_5"
51689,"543f","GZ","C","CDI","O","59",1820,22860,"ct_9","tr_4"
51694,"632f","FZ","C","CDI","O","59",1672,17104,"ct_9","tr_3"
51700,"387d","JB","C","CDI","O","62",1806,30581,"ct_9","tr_5"
51702,"534a","GZ","C","CDI","O","59",1939,18223,"ct_9","tr_6"
51707,"562b","SZ","C","CDD","O","59",558,7957,"ct_9","tr_2"
51708,"563b","QB","P","CDD","O","59",215,2421,"ct_8","tr_6"
51713,"632j","FZ","C","CDI","O","59",1279,18253,"ct_9","tr_3"
51717,"674c","CA","C","CDI","O","59",2074,30360,"ct_9","tr_5"
51719,"634d","GZ","C","CDI","O","59",1667,22021,"ct_9","tr_5"
51723,"553c","GZ","C","CDI","O","59",1798,36235,"ct_9","tr_2"
51748,"684a","NZ","P","CDI","O","59",432,6162,"ct_9","tr_3"
51757,"676c","CH","C","CDI","O","59",1564,16869,"ct_9","tr_5"
51762,"674c","CA","C","CDI","O","59",383,2870,"ct_9","tr_6"
51763,"523b","PZ","C","CDD","O","59",1507,14512,"ct_1","tr_6"
51764,"655a","HZ","C","CDI","O","59",1741,53382,"ct_5","tr_6"
51771,"422b","PZ","C","CDI","O","59",1820,33890,"ct_8","tr_4"
51772,"531a","OZ","C","AUT","O","59",470,4106,"ct_1","tr_6"
51789,"676c","NZ","C","TTP","O","59",937,8073,"ct_9","tr_2"
51797,"541b","LZ","C","CDI","O","59",1106,14339,"ct_9","tr_1"
51803,"632k","QA","P","CDI","O","59",1380,12365,"ct_3","tr_6"
51806,"526a","QA","C","AUT","O","59",1826,23165,"ct_3","tr_6"
51812,"554a","GZ","C","CDI","O","59",1945,19639,"ct_9","tr_6"
51813,"534a","NZ","C","CDI","O","59",665,6462,"ct_9","tr_4"
51814,"541b","SZ","C","CDI","O","59",1296,9698,"ct_9","tr_1"
51815,"676e","QB","C","CDI","X","59",1759,8753,"ct_8","tr_5"
51824,"543b","MA","C","CDI","O","59",1708,25070,"ct_9","tr_3"
51832,"545c","KZ","C","CDI","O","59",1820,22131,"ct_8","tr_5"
51834,"554e","GZ","P","CDI","O","59",1473,12965,"ct_9","tr_1"
51844,"341a","PZ","C","CDI","O","59",1820,28772,"ct_8","tr_4"
51864,"467a","KZ","C","CDI","O","59",1820,22115,"ct_9","tr_1"
51871,"388a","MA","C","CDI","O","59",1835,29469,"ct_9","tr_6"
51874,"676a","GZ","C","CDI","O","59",1885,16453,"ct_9","tr_5"
51876,"478a","JC","C","CDI","O","59",2200,28647,"ct_9","tr_6"
51886,"461f","MA","C","CDI","O","59",1802,24512,"ct_9","tr_4"
51888,"534a","NZ","C","CDI","O","59",2238,23172,"ct_9","tr_5"
51894,"561e","IZ","C","CDI","O","59",1950,35939,"ct_9","tr_3"
51895,"628e","EZ","C","CDI","O","59",1802,25348,"ct_9","tr_6"
51899,"543b","GZ","C","CDI","O","59",1792,23338,"ct_9","tr_3"
51902,"374b","GZ","C","CDI","O","59",1702,47704,"ct_9","tr_2"
51903,"541b","NZ","N","TTP","O","59",941,9530,"ct_9","tr_1"
51905,"525a","PZ","P","CDI","O","59",972,8277,"ct_8","tr_2"
51909,"684a","QB","P","AUT","X","59",560,5298,"ct_8","tr_5"
51910,"461e","MA","C","CDI","O","59",1820,32446,"ct_9","tr_4"
51925,"526a","QA","C","CDI","O","59",1821,18486,"ct_9","tr_6"
51935,"481b","FZ","C","CDD","O","38",1359,18813,"ct_9","tr_1"
51945,"477a","GZ","C","CDI","O","59",1540,14120,"ct_9","tr_5"
51947,"372a","CM","C","CDI","O","59",1966,45804,"ct_9","tr_3"
51955,"341a","PZ","C","CDI","O","59",1830,31489,"ct_8","tr_4"
51972,"675b","CC","P","AUT","X","59",226,2448,"ct_8","tr_5"
51973,"372a","KZ","C","CDI","O","59",1820,34047,"ct_9","tr_5"
51974,"474a","MA","C","CDI","O","59",1029,15575,"ct_9","tr_5"
51983,"631a","QB","P","AUT","X","59",280,2188,"ct_8","tr_3"
51985,"377a","IZ","C","CDI","O","59",1456,18955,"ct_6","tr_1"
51986,"556a","GZ","C","CDI","O","75",1809,28532,"ct_9","tr_1"
